Design_ID,Generation,Timestamp,X1,X2,X3,X4,Volume,CL/CD,CL_min,Volume_min,Success,Eval_Time_s
81,5,2026-01-23 01:33:44,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.06335002565022312,3.996891700925,4.090501427888045,-0.5372391597978354,3.996891700925,True,0.0
82,5,2026-01-23 01:33:44,0.19072723978429787,0.009967388230376073,0.19132392605720028,0.08155261736351271,3.2525821278204874,4.097293974492949,-0.5273429018666587,3.2525821278204874,True,0.0
83,5,2026-01-23 01:33:44,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.08155261736351271,3.2622086254855587,3.996797578561848,-0.5273461265261521,3.2622086254855587,True,0.0
84,5,2026-01-23 01:33:44,0.19049577507664375,0.009967388230376073,0.19132392605720028,0.08200200909088039,3.157673517987822,4.000003221574895,-0.5270016518138152,3.157673517987822,True,0.0
85,5,2026-01-23 01:33:44,0.19049577507664375,0.009967388230376073,0.19132392605720028,0.08205373015597596,3.312639173280491,4.039853756370429,-0.5269730969530444,3.312639173280491,True,0.0
86,5,2026-01-23 01:33:44,0.19049577507664375,0.006068793972967834,0.19132392605720028,0.09805584923740412,3.918931012421544,4.091663770908262,-0.5162014248309659,3.918931012421544,True,0.0
101,6,2026-01-23 01:33:55,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.03407383259250553,3.9176156765260544,4.091696166788716,-0.5581930611038359,3.9176156765260544,True,0.0
102,6,2026-01-23 01:33:55,0.13287323124664333,0.002842448190432223,0.19164529281892875,0.10029195647220332,4.0362558407503935,4.086916753550923,-0.5128488227106107,4.0362558407503935,True,0.0
103,6,2026-01-23 01:33:55,0.19053321916922444,0.00620362979825592,0.19132392605720028,0.06335002565022312,3.9714628122008606,4.091348023437462,-0.5349787516758462,3.9714628122008606,True,0.0
104,6,2026-01-23 01:33:55,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.06335002565022312,3.9619200791367293,4.091533464433324,-0.5372391597978354,3.9619200791367293,True,0.0
105,6,2026-01-23 01:33:55,0.1916297812923089,0.009967388230376073,0.19132392605720028,0.06335002565022312,4.046936863154068,4.087167089959513,-0.5372392088228544,4.046936863154068,True,0.0
106,6,2026-01-23 01:33:55,0.19161625902013524,0.009967388230376073,0.19181070039819131,0.06335002565022312,3.9535487569095094,4.090642180582423,-0.5369726310137894,3.9535487569095094,True,0.0
107,6,2026-01-23 01:33:55,0.1907117750577488,0.009796599425009666,0.19132392605720028,0.08111350372217954,3.1306381855816334,4.012157808694912,-0.5274877402538478,3.1306381855816334,True,0.0
108,6,2026-01-23 01:33:55,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.0813569567891816,3.999478479413548,4.09009588160304,-0.527454176558783,3.999478479413548,True,0.0
109,6,2026-01-23 01:33:55,0.19071503060981648,0.009967388230376073,0.19132392605720028,0.08155261736351271,3.9605160953946124,4.091547861729896,-0.5273428446204769,3.9605160953946124,True,0.0
110,6,2026-01-23 01:33:55,0.19072723978429787,0.009967388230376073,0.19132392605720028,0.08155261736351271,3.962729848404232,4.091508617501827,-0.5273429018666587,3.962729848404232,True,0.0
111,6,2026-01-23 01:33:55,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.08155261736351271,3.998465667268637,4.090121829020165,-0.5273461265261521,3.998465667268637,True,0.0
112,6,2026-01-23 01:33:55,0.19049577507664375,0.009967388230376073,0.19132392605720028,0.08200200909088039,3.96155999444839,4.091527677495234,-0.5270016518138152,3.96155999444839,True,0.0
113,6,2026-01-23 01:33:55,0.19050798425112514,0.009967388230376073,0.19132392605720028,0.08200200909088039,3.9970089456816145,4.090498993630192,-0.5270016965902122,3.9970089456816145,True,0.0
114,6,2026-01-23 01:33:55,0.19049577507664375,0.009967388230376073,0.19132424593750355,0.08200200909088039,4.103814529908422,4.091687457125033,-0.5270014711662643,4.103814529908422,True,0.0
115,6,2026-01-23 01:33:55,0.19049577507664375,0.009967388230376073,0.19132392605720028,0.08205373015597596,3.997009276133144,4.090498997251146,-0.5269730969530444,3.997009276133144,True,0.0
116,6,2026-01-23 01:33:55,0.19049577507664375,0.006068793972967834,0.19132392605720028,0.09805584923740412,4.035558415649935,4.086916036965607,-0.5162014248309659,4.035558415649935,True,0.0
117,6,2026-01-23 01:33:55,0.19161764664410763,0.00620080030757531,0.19132392605720028,0.09806595885626308,4.181102230083162,4.087367295216233,-0.5162737398699713,4.181102230083162,True,0.0
118,6,2026-01-23 01:33:55,0.19049438745267133,0.009835381895777054,0.19132392605720028,0.09754462682608193,3.9980298332105058,4.090131359232201,-0.5186444737780169,3.9980298332105058,True,0.0
119,6,2026-01-23 01:33:55,0.19161625902013524,0.009967388230376073,0.19132392605720028,0.09755473644494088,3.961216875534155,4.091547106593001,-0.5186292152574028,3.961216875534155,True,0.0
120,6,2026-01-23 01:33:55,0.19072723978429787,0.009967388230376073,0.19132392605720028,0.097750397019272,3.3125057240747635,4.0398264918655435,-0.5186082814248025,3.3125057240747635,True,0.0
121,7,2026-01-23 01:34:07,0.1323034130364947,0.00448432838109326,0.19132392605720028,0.06493514323133945,3.9797114037881376,4.0915888898002,-0.5333139711129811,3.9797114037881376,True,0.0
122,7,2026-01-23 01:34:07,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.03407383259250553,4.182128384691611,4.0886300845682895,-0.5581930611038359,4.182128384691611,True,0.0
123,7,2026-01-23 01:34:07,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.035916499959584194,4.176873854779265,4.0875331352565665,-0.5572114060524112,4.176873854779265,True,0.0
124,7,2026-01-23 01:34:07,0.1483102915146092,0.009967388230376073,0.1913955116062596,0.03407383259250553,3.996888545834797,4.090501496178164,-0.5530778443459476,3.996888545834797,True,0.0
125,7,2026-01-23 01:34:07,0.13526256311750107,0.009796599425009666,0.19132368423765173,0.08111350372217954,4.046936869522425,4.0871670899248755,-0.5271950222831043,4.046936869522425,True,0.0
126,7,2026-01-23 01:34:07,0.13287323124664333,0.010541631158742015,0.19164529281892875,0.08301947802194176,3.9994744257550434,4.0900960116517195,-0.5263734849739843,3.9994744257550434,True,0.0
141,8,2026-01-23 01:34:19,0.17020805482865095,0.001499518576799608,0.08856199780991658,0.06370890610683964,4.420109728110364,1.0103212687023562,-0.09379742005386782,4.420109728110364,True,0.0
142,8,2026-01-23 01:34:19,0.1314665759292051,0.009967388230376073,0.18110597794423888,0.03588898601973478,4.034840801278758,4.0869182677427265,-0.5571642975586115,4.034840801278758,True,0.0
143,8,2026-01-23 01:34:19,0.13282274918306475,0.009967388230376073,0.1913955116062596,0.03407383259250553,4.243764299841498,4.087535904234299,-0.5530208444360625,4.243764299841498,True,0.0
144,8,2026-01-23 01:34:19,0.1323034130364947,0.00448432838109326,0.19132392605720028,0.06493514323133945,4.103821397380024,4.091687458130649,-0.5333139711129811,4.103821397380024,True,0.0
145,8,2026-01-23 01:34:19,0.1483102915146092,0.009967388230376073,0.1806227399161238,0.03407383259250553,4.166374906698963,4.084951707069936,-0.5584506058162715,4.166374906698963,True,0.0
146,8,2026-01-23 01:34:19,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.03407383259250553,4.1675902969448835,3.9551282939945422,-0.5581930611038359,4.1675902969448835,True,0.0
147,8,2026-01-23 01:34:19,0.1480054754469696,0.010542526047640033,0.18159238109907852,0.03407383259250553,4.119916536741618,4.090636877182952,-0.5582470745689607,4.119916536741618,True,0.0
148,8,2026-01-23 01:34:19,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.035916499959584194,4.232675515501393,4.084956227391525,-0.5572114060524112,4.232675515501393,True,0.0
149,8,2026-01-23 01:34:19,0.21895054969419872,0.005088350567935829,0.18110597794423888,0.035916499959584194,4.162669865973826,4.087587582430205,-0.562448976952904,4.162669865973826,True,0.0
150,8,2026-01-23 01:34:19,0.1483102915146092,0.009967388230376073,0.1913955116062596,0.03407383259250553,3.904282233526287,4.093013377145122,-0.5530778443459476,3.904282233526287,True,0.0
151,8,2026-01-23 01:34:19,0.1483102915146092,0.009967388230376073,0.19187874963437465,0.03407383259250553,4.122723212325577,4.090567988522484,-0.5528137195089435,4.122723212325577,True,0.0
152,8,2026-01-23 01:34:19,0.1483102915146092,0.009965694555104217,0.1913933027628675,0.03627150013229191,4.117160590335635,4.088630810353554,-0.5519060230666202,4.117160590335635,True,0.0
153,8,2026-01-23 01:34:19,0.13540532391916998,0.010032112267721903,0.19132392605720028,0.06493514323133945,4.1283517138115995,4.090450352691826,-0.5360730704740668,4.1283517138115995,True,0.0
154,8,2026-01-23 01:34:19,0.13216065223482582,0.004248815620801575,0.19132368423765173,0.08111350372217954,4.181845062390161,4.087392255305753,-0.5242690374400254,4.181845062390161,True,0.0
161,9,2026-01-23 01:34:31,0.17020805482865095,0.001499518576799608,0.08856199780991658,0.06370890610683964,4.178652879567626,4.087507914679869,-0.09379742005386782,4.178652879567626,True,0.0
162,9,2026-01-23 01:34:31,0.14777408640909961,0.001675238337770447,0.08856199780991658,0.03725825586473475,4.2427256886875515,4.084676650867878,-0.6020040148625119,4.2427256886875515,True,0.0
163,9,2026-01-23 01:34:31,0.14749944787887698,0.010178953889213997,0.08856199780991658,0.06370890610683964,4.053827575625455,4.086894343270418,-0.5913088464455829,4.053827575625455,True,0.0
164,9,2026-01-23 01:34:31,0.13216065223482582,0.004248815620801575,0.19132368423765173,0.03131105313780047,4.167134213837232,4.084954047383398,-0.5515848137181762,4.167134213837232,True,0.0
165,9,2026-01-23 01:34:31,0.13411057531724377,0.009967388230376073,0.1806227399161238,0.03407383259250553,4.243788928970405,4.087536674358648,-0.5583982160963843,4.243788928970405,True,0.0
166,9,2026-01-23 01:34:31,0.13282274918306475,0.009967388230376073,0.1813894307344289,0.03407383259250553,nan,nan,-0.5579892464501359,1.4914874379782237,False,0.0
167,9,2026-01-23 01:34:31,0.1314665759292051,0.009967388230376073,0.181091196209245,0.03588898601973478,4.247512562021776,4.0874422223599405,-0.5571721668869052,4.247512562021776,True,0.0
168,9,2026-01-23 01:34:31,0.1314665759292051,0.009967388230376073,0.18110597794423888,0.03588898601973478,4.258741176566191,4.0846924631596995,-0.5571642975586115,4.258741176566191,True,0.0
169,9,2026-01-23 01:34:31,0.13538404820778827,0.01000211342714073,0.1916454003325536,0.029537802629170735,4.16329145471881,4.08542439445845,-0.5553865501346154,4.16329145471881,True,0.0
170,9,2026-01-23 01:34:31,0.13282274918306475,0.009967388230376073,0.1913955116062596,0.03407383259250553,4.162858451578071,4.085449017085406,-0.5530208444360625,4.162858451578071,True,0.0
171,9,2026-01-23 01:34:31,0.1323034130364947,0.00448432838109326,0.18079278747282254,0.06493514323133945,4.053651763703976,4.0903214027367065,-0.5388457650768459,4.053651763703976,True,0.0
172,9,2026-01-23 01:34:31,0.1323034130364947,0.00448432838109326,0.19132392605720028,0.06493514323133945,4.391678869640825,4.0822396132083,-0.5333139711129811,4.391678869640825,True,0.0
173,9,2026-01-23 01:34:31,0.1483102915146092,0.009967388230376073,0.1806227399161238,0.03407383259250553,4.248774981395443,4.087394267007747,-0.5584506058162715,4.248774981395443,True,0.0
174,9,2026-01-23 01:34:31,0.1483102915146092,0.009967388230376073,0.18110597794423888,0.03407383259250553,4.166352117603554,4.084951676216865,-0.5581930611038359,4.166352117603554,True,0.0
181,10,2026-01-23 01:34:44,0.17020805482865095,0.001499518576799608,0.08856199780991658,0.06370890610683964,4.273436431812327,4.086817850645486,-0.09379742005386782,4.273436431812327,True,0.0
182,10,2026-01-23 01:34:44,0.17020805482865095,0.0018461562761784636,0.08856199780991658,0.06370890610683964,4.419383407658633,1.067619832628375,-0.07467450702405665,4.419383407658633,True,0.0
183,10,2026-01-23 01:34:44,0.13170434575717097,0.001499518576799608,0.08856199780991658,0.06370890610683964,4.3926476742783125,4.082205270192697,-0.5875096449428354,4.3926476742783125,True,0.0
184,10,2026-01-23 01:34:44,0.147620330971827,0.001473337527918876,0.08856199780991658,0.03700833644839688,4.410193464122912,4.083767451852953,-0.6020405388685648,4.410193464122912,True,0.0
